Letter,Drug Name,Price (₺),Prescription Required (hkt-küb),Prosp,Active Ingredient,ATC Code,Prescription Status,Pharmaceutical Company,Barcode,Last Update Date,Detail Page URL,Nasıl Kullanılmalı?,Hangi Hastalıklar İçin Kullanılır?
P,PREFIX 250 MG/5 ML 100 ML ORAL SÜSPANSİYON HAZIRLAMAK İÇİN TOZ,"326,67",Yes,No,sefprozil,J01DC10,Beyaz Reçete ile satılır.,NOBEL İLAÇ SANAYİİ VE TİCARET A.Ş.,8699540701465,14 Kasım 2025,,Toz formu genellikle su ile karıştırılarak içilir veya yara bakımında kullanılır. Paket üzerindeki talimatlara göre hazırlanmalıdır.,
P,PREFIX 250 MG/5 ML 60 ML ORAL SÜSPANSİYON HAZIRLAMAK İÇİN TOZ,"229,82",Yes,No,sefprozil,J01DC10,Beyaz Reçete ile satılır.,NOBEL İLAÇ SANAYİİ VE TİCARET A.Ş.,8699540701458,14 Kasım 2025,,Toz formu genellikle su ile karıştırılarak içilir veya yara bakımında kullanılır. Paket üzerindeki talimatlara göre hazırlanmalıdır.,
P,PREFIX 500 MG 20 FİLM TABLET,"527,08",Yes,No,sefprozil,J01DC10,Beyaz Reçete ile satılır.,NOBEL İLAÇ SANAYİİ VE TİCARET A.Ş.,8699540092631,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
P,PREGNYL 1500 IU I.M/S.C ENJEKSIYON ICIN LIYOFILIZE TOZ ICEREN FLAKON,"113,62",Yes,No,human korionik gonadotropin,G03GA01,Beyaz Reçete ile satılır.,MERCK SHARP DOHME İLAÇLARI LTD. ŞTİ.,8699636261392,14 Kasım 2025,,Ampul formu genellikle kas içi veya damar içi enjeksiyon için kullanılır. Mutlaka sağlık profesyoneli tarafından uygulanmalıdır.,
P,PREKO 15/850 MG 30 FILM TABLET,"223,61",Yes,No,metformin + pioglitazon,A10BD02c,Beyaz Reçete ile satılır.,ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,8699514090984,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
P,PRELICA 150 MG 56 KAPSUL,"353,57",Yes,No,pregabalin,N03AX16,Yeşil Reçete ile satılır.,HUMANİS SAĞLIK ANONİM ŞİRKETİ,8680760150058,14 Kasım 2025,,"Kapsüller genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Açılması veya çiğnenmesi önerilmez.",
P,PRELICA 300 MG 56 KAPSUL,"648,41",Yes,No,pregabalin,N03AX16,Yeşil Reçete ile satılır.,HUMANİS SAĞLIK ANONİM ŞİRKETİ,8680760150072,14 Kasım 2025,,"Kapsüller genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Açılması veya çiğnenmesi önerilmez.",
P,PRELICA 75 MG 56 KAPSUL,"329,23",Yes,No,pregabalin,N03AX16,Yeşil Reçete ile satılır.,HUMANİS SAĞLIK ANONİM ŞİRKETİ,8680760150263,14 Kasım 2025,,"Kapsüller genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Açılması veya çiğnenmesi önerilmez.",
P,PREPAGEL %1+%5 JEL (40 G TUP),"113,62",Yes,Yes,salisilat +,M02ACx1,Beyaz Reçete ile satılır.,RECORDATİ İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8699559340020,14 Kasım 2025,,"Jel formu, etkilenen bölgeye ince bir tabaka halinde sürülerek kullanılır. Masaj yaparak emilmesi sağlanabilir.",
P,PREPAR 5 ML 50 MG 1 AMPUL,"80,77",No,Yes,ritodrin hcl,G02CA01,Beyaz Reçete ile satılır.,SANOFİ İLAÇ SANAYİ ve TİC. A.Ş.,8699502751200,14 Kasım 2025,,Ampul formu genellikle kas içi veya damar içi enjeksiyon için kullanılır. Mutlaka sağlık profesyoneli tarafından uygulanmalıdır.,
P,PREPLUS B12 150/1 MG 60 EFERVESAN TABLET,"858,20",Yes,No,pregabalin + vitamin b12,N03AX16x,Yeşil Reçete ile satılır.,CELTİS İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8697929023375,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
P,PREPLUS B12 25/1 MG 60 EFERVESAN TABLET,"228,84",Yes,No,pregabalin + vitamin b12,N03AX16x,Yeşil Reçete ile satılır.,CELTİS İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8697929023368,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
P,PREPLUS B12 300/1 MG 60 EFERVESAN TABLET,"876,03",Yes,No,pregabalin + vitamin b12,N03AX16x,Yeşil Reçete ile satılır.,CELTİS İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8697929023382,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
P,PREPLUS B12 75/1 MG 60 EFERVESAN TABLET,"518,14",Yes,No,pregabalin + vitamin b12,N03AX16x,Yeşil Reçete ile satılır.,CELTİS İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8697929023405,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
P,"PRESCAN PLUS 80/12,5 MG 28 TABLET","215,50",Yes,No,telmisartan + hidroklortiyazid,C09DA07,Beyaz Reçete ile satılır.,İLKO İLAÇ SAN. VE TİC. A.Ş.,8699680010182,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
P,PRETAW 75 MG SERT KAPSUL (14 KAPSUL),"147,30",Yes,No,pregabalin,N03AX16,Yeşil Reçete ile satılır.,TAWALU PHARMA İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8682472440069,14 Kasım 2025,,"Kapsüller genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Açılması veya çiğnenmesi önerilmez.",
P,"PREVENAR 13/0,5 ML IM ENJEKSIYON ICIN SUS. ICEREN KUL.HAZIR ENJEKTOR","1.969,08",Yes,No,pnömokok aşısı,J07AL01,Beyaz Reçete ile satılır.,PFİZER PFE İLAÇLARI ANONİM ŞİRKETİ,8681308966308,14 Kasım 2025,,Ampul formu genellikle kas içi veya damar içi enjeksiyon için kullanılır. Mutlaka sağlık profesyoneli tarafından uygulanmalıdır.,
P,"PREVENAR 20/0,5 ML IM ENJEKSIYONLUK SUSPANSIYON ICEREN KULLANIMA HAZIR ENJEKTOR (1 ADET)","2.190,98",Yes,No,pnömokok aşısı,J07AL01,Beyaz Reçete ile satılır.,PFİZER PFE İLAÇLARI ANONİM ŞİRKETİ,8681308961211,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,PREXET 100 MG IV INFUZYONLUK LIYOFILIZE TOZ ICEREN FLAKON (1 FLAKON),"5.042,70",Yes,No,pemetrekset disodyum,L01BA04,Beyaz Reçete ile satılır.,GENSENTA İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8699541794718,14 Kasım 2025,,Ampul formu genellikle kas içi veya damar içi enjeksiyon için kullanılır. Mutlaka sağlık profesyoneli tarafından uygulanmalıdır.,
P,PREXET 500 MG IV INFUZYONLUK LIYOFILIZE TOZ ICEREN FLAKON (1 FLAKON),"24.774,52",Yes,No,pemetrekset disodyum,L01BA04,Beyaz Reçete ile satılır.,GENSENTA İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8699541794725,14 Kasım 2025,,Ampul formu genellikle kas içi veya damar içi enjeksiyon için kullanılır. Mutlaka sağlık profesyoneli tarafından uygulanmalıdır.,
P,PREXIBAY 120 MG/5 ML ORAL SUSPANSIYON (150 ML),"51,36",Yes,No,,,,,,,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,PREXIBAY PLUS 250 MG/5 ML ORAL SUSPANSIYON (150 ML),"91,42",Yes,No,parasetamol,N02BE01,Beyaz Reçete ile satılır.,GENFAR İLAÇ VE GIDA SAN.TİC.İTH.İHR.LTD.ŞTİ.,8699692700040,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,PREZISTA 400 MG 60 FILM KAPLI TABLET,"7.957,56",Yes,No,darunavir,J05AE10,Beyaz Reçete ile satılır.,JOHNSON AND JOHNSON SIHHİ MALZEME SANAYİ VE TİCARET LİMİTED ŞİRKETİ,8699593095290,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
P,PREZISTA 600 MG 60 FILM KAPLI TABLET,"8.387,70",Yes,No,darunavir,J05AE10,Beyaz Reçete ile satılır.,JOHNSON AND JOHNSON SIHHİ MALZEME SANAYİ VE TİCARET LİMİTED ŞİRKETİ,8699593095306,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
P,PRICAIN %2 ENJEKSIYONLUK COZ. ICEREN FLAKON,"79,28",Yes,No,prilokain,N01BB04,Beyaz Reçete ile satılır.,POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,8699606774693,14 Kasım 2025,,Ampul formu genellikle kas içi veya damar içi enjeksiyon için kullanılır. Mutlaka sağlık profesyoneli tarafından uygulanmalıdır.,
P,PRICALEST %2 ENJEKSIYONLUK COZELTI ICEREN 1 FLAKON,"81,97",Yes,No,prilokain,N01BB04,Beyaz Reçete ile satılır.,INCPHARMA İLAÇ SAN. VE TİC. LTD. ŞTİ.,8680712770136,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,PRIDESMO 120 MCG DILALTI TABLET (30 TABLET),"789,19",Yes,No,desmopressin,H01BA02,Beyaz Reçete ile satılır.,FARMA-TEK İLAÇ SANAYİ VE TİCARET A.Ş,8699738050023,14 Kasım 2025,,"Göz damlası formu, göz kapağı altına damlatılarak kullanılır. Kullanım öncesi eller yıkanmalı ve damlalık göze değdirilmemelidir.",
P,PRIDESMO 60 MCG DILALTI TABLET (30 TABLET),"409,81",Yes,No,desmopressin,H01BA02,Beyaz Reçete ile satılır.,FARMA-TEK İLAÇ SANAYİ VE TİCARET A.Ş,8699738050016,14 Kasım 2025,,"Göz damlası formu, göz kapağı altına damlatılarak kullanılır. Kullanım öncesi eller yıkanmalı ve damlalık göze değdirilmemelidir.",
P,PRIFEMYN DR 10 MG/10 MG DEGISTIRILMIS SALIMLI TABLET ( 30 TABLET),"438,93",Yes,No,doksilamin + piridoksin,R06AA59,Beyaz Reçete ile satılır.,COSTA SAĞLIK SPOR HİZMETLERİ TİCARET LİMİTED ŞİRKETİ,8681880030053,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
P,PRILAM DR 10 MG/ 10 MG DEGISTIRILMIS SALIMLI 30 TABLET,"438,93",Yes,No,vitamin b6 -pridoksin,A11HA02,Beyaz Reçete ile satılır.,İLKO İLAÇ SAN. VE TİC. A.Ş.,8699680090788,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
P,PRILIGY 30 MG 6 FILM KAPLI TABLET,"2.153,01",Yes,No,dapoksetin,G04BX14,Beyaz Reçete ile satılır.,MENARİNİ İLAÇ SANAYİ VE TİCARET A.Ş.,8699832090543,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
P,PRILIGY 60 MG 3 FILM KAPLI TABLET,"1.660,88",Yes,No,dapoksetin,G04BX14,Beyaz Reçete ile satılır.,MENARİNİ İLAÇ SANAYİ VE TİCARET A.Ş.,8699832090567,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
P,PRILIGY 60 MG 6 FILM KAPLI TABLET,"2.777,30",Yes,No,dapoksetin,G04BX14,Beyaz Reçete ile satılır.,MENARİNİ İLAÇ SANAYİ VE TİCARET A.Ş.,8699832090574,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
P,PRILOC %2 ENJEKSIYONLUK COZELTI ICEREN FLAKON,"79,28",Yes,No,prilokain,N01BB04,Beyaz Reçete ile satılır.,VEM İLAÇ SAN. VE TİC. ANONİM ŞİRKETİ,8699844770143,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,"PRILOSEL %2 ENJEKSIYONLUK COZELTI (20 ML, 1 FLAKON)","75,30",Yes,No,prilokain,N01BB04,Beyaz Reçete ile satılır.,HAVER FARMA İLAÇ ANONİM ŞİRKETİ,8680400771339,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,"PRIMEFLEKS % 0,9 IZOTONIK SODYUM KLORUR I.V. INFUZYONLUK COZELTI 100 ML, SETLI","54,59",Yes,No,,,Beyaz Reçete ile satılır.,VEM İLAÇ SAN. VE TİC. ANONİM ŞİRKETİ,8699844694227,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,"PRIMEFLEKS % 0,9 IZOTONIK SODYUM KLORUR I.V. INFUZYONLUK COZELTI 100 ML, SETSIZ","44,09",Yes,No,,,Beyaz Reçete ile satılır.,VEM İLAÇ SAN. VE TİC. ANONİM ŞİRKETİ,8699844694159,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,"PRIMEFLEKS % 0,9 IZOTONIK SODYUM KLORUR I.V. INFUZYONLUK COZELTI 1000 ML, SETLI","65,84",No,No,,,Beyaz Reçete ile satılır.,VEM İLAÇ SAN. VE TİC. ANONİM ŞİRKETİ,8699844694265,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,"PRIMEFLEKS % 0,9 IZOTONIK SODYUM KLORUR I.V. INFUZYONLUK COZELTI 1000 ML, SETSIZ","58,59",No,No,,,Beyaz Reçete ile satılır.,VEM İLAÇ SAN. VE TİC. ANONİM ŞİRKETİ,8699844694197,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,"PRIMEFLEKS % 0,9 IZOTONIK SODYUM KLORUR I.V. INFUZYONLUK COZELTI 150 ML, SETLI","59,66",No,No,,,Beyaz Reçete ile satılır.,VEM İLAÇ SAN. VE TİC. ANONİM ŞİRKETİ,8699844694234,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,"PRIMEFLEKS % 0,9 IZOTONIK SODYUM KLORUR I.V. INFUZYONLUK COZELTI 150 ML, SETSIZ","48,47",No,No,,,Beyaz Reçete ile satılır.,VEM İLAÇ SAN. VE TİC. ANONİM ŞİRKETİ,8699844694166,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,"PRIMEFLEKS % 0,9 IZOTONIK SODYUM KLORUR I.V. INFUZYONLUK COZELTI 250 ML, SETLI","38,98",No,No,,,Beyaz Reçete ile satılır.,VEM İLAÇ SAN. VE TİC. ANONİM ŞİRKETİ,8699844694241,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,"PRIMEFLEKS % 0,9 IZOTONIK SODYUM KLORUR I.V. INFUZYONLUK COZELTI 250 ML, SETSIZ","33,04",No,No,,,Beyaz Reçete ile satılır.,VEM İLAÇ SAN. VE TİC. ANONİM ŞİRKETİ,8699844694173,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,"PRIMEFLEKS % 0,9 IZOTONIK SODYUM KLORUR I.V. INFUZYONLUK COZELTI 3000 ML, SETLI","113,62",No,No,,,Beyaz Reçete ile satılır.,VEM İLAÇ SAN. VE TİC. ANONİM ŞİRKETİ,8699844694272,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,"PRIMEFLEKS % 0,9 IZOTONIK SODYUM KLORUR I.V. INFUZYONLUK COZELTI 3000 ML, SETSIZ","113,62",No,No,,,Beyaz Reçete ile satılır.,VEM İLAÇ SAN. VE TİC. ANONİM ŞİRKETİ,8699844694203,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,"PRIMEFLEKS % 0,9 IZOTONIK SODYUM KLORUR I.V. INFUZYONLUK COZELTI 50 ML, SETLI","56,67",No,No,,,Beyaz Reçete ile satılır.,VEM İLAÇ SAN. VE TİC. ANONİM ŞİRKETİ,8699844694210,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,"PRIMEFLEKS % 0,9 IZOTONIK SODYUM KLORUR I.V. INFUZYONLUK COZELTI 50 ML, SETSIZ","42,16",No,No,,,Beyaz Reçete ile satılır.,VEM İLAÇ SAN. VE TİC. ANONİM ŞİRKETİ,8699844694142,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,"PRIMEFLEKS % 0,9 IZOTONIK SODYUM KLORUR I.V. INFUZYONLUK COZELTI 500 ML, SETLI","57,23",No,No,,,Beyaz Reçete ile satılır.,VEM İLAÇ SAN. VE TİC. ANONİM ŞİRKETİ,8699844694258,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,"PRIMEFLEKS % 0,9 IZOTONIK SODYUM KLORUR I.V. INFUZYONLUK COZELTI 500 ML, SETSIZ","54,60",No,No,,,Beyaz Reçete ile satılır.,VEM İLAÇ SAN. VE TİC. ANONİM ŞİRKETİ,8699844694180,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,"PRIMEFLEKS % 5 DEKSTROZ %0,45 SODYUM KLORUR I.V. INFUZYONLUK COZELTI SETLI (1000ML)","83,89",Yes,No,,,,,,,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,"PRIMEFLEKS % 5 DEKSTROZ %0,45 SODYUM KLORUR I.V. INFUZYONLUK COZELTI SETLİ (500ML","82,37",Yes,No,,,Beyaz Reçete ile satılır.,VEM İLAÇ SAN. VE TİC. ANONİM ŞİRKETİ,8699844695415,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,"PRIMEFLEKS % 5 DEKSTROZ %0,45 SODYUM KLORUR I.V. INFUZYONLUK COZELTI SETLİ(250ML)","67,85",Yes,No,,,Beyaz Reçete ile satılır.,VEM İLAÇ SAN. VE TİC. ANONİM ŞİRKETİ,8699844695408,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,"PRIMEFLEKS % 5 DEKSTROZ %0,45 SODYUM KLORUR I.V. INFUZYONLUK COZELTI SETSIZ (1000ML)","77,38",No,No,,,Beyaz Reçete ile satılır.,VEM İLAÇ SAN. VE TİC. ANONİM ŞİRKETİ,8699844695392,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,"PRIMEFLEKS % 5 DEKSTROZ %0,45 SODYUM KLORUR I.V. INFUZYONLUK COZELTI SETSIZ (500ML)","61,03",Yes,No,,,,,,,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,"PRIMEFLEKS % 5 DEKSTROZ %0,45 SODYUM KLORUR I.V. INFUZYONLUK COZELTI SETSİZ (250ML)","55,79",Yes,No,,,Beyaz Reçete ile satılır.,VEM İLAÇ SAN. VE TİC. ANONİM ŞİRKETİ,8699844695378,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,"PRIMEFLEKS %0,9 IZOTONIK SODYUM KLORUR IRRIGASYONLUK COZELTI (1000 ML)","63,24",No,No,,,Beyaz Reçete ile satılır.,VEM İLAÇ SAN. VE TİC. ANONİM ŞİRKETİ,8699844683801,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,"PRIMEFLEKS %0,9 IZOTONIK SODYUM KLORUR IRRIGASYONLUK COZELTI (3000 ML)","113,62",No,No,,,Beyaz Reçete ile satılır.,VEM İLAÇ SAN. VE TİC. ANONİM ŞİRKETİ,8699844683818,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,"PRIMEFLEKS %0,9 IZOTONIK SODYUM KLORUR IRRIGASYONLUK COZELTI (500 ML)","48,53",No,No,,,Beyaz Reçete ile satılır.,VEM İLAÇ SAN. VE TİC. ANONİM ŞİRKETİ,8699844683795,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,"PRIMEFLEKS %10 DEKSTROZ IV INFUZYONLUK COZELTI (100 ML, SETLI)","54,14",Yes,No,,DEKSTROZ,Beyaz Reçete ile satılır.,VEM İLAÇ SAN. VE TİC. ANONİM ŞİRKETİ,8699844693442,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,"PRIMEFLEKS %10 DEKSTROZ IV INFUZYONLUK COZELTI (100 ML, SETSIZ)","43,99",Yes,No,,DEKSTROZ,Beyaz Reçete ile satılır.,VEM İLAÇ SAN. VE TİC. ANONİM ŞİRKETİ,8699844693398,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,"PRIMEFLEKS %10 DEKSTROZ IV INFUZYONLUK COZELTI (1000 ML, SETLI)","86,23",Yes,No,,DEKSTROZ,Beyaz Reçete ile satılır.,VEM İLAÇ SAN. VE TİC. ANONİM ŞİRKETİ,8699844693480,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,"PRIMEFLEKS %10 DEKSTROZ IV INFUZYONLUK COZELTI (1000 ML, SETSIZ)","69,69",No,No,,DEKSTROZ,Beyaz Reçete ile satılır.,VEM İLAÇ SAN. VE TİC. ANONİM ŞİRKETİ,8699844693435,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,"PRIMEFLEKS %10 DEKSTROZ IV INFUZYONLUK COZELTI (150 ML, SETLI)","60,11",No,No,,DEKSTROZ,Beyaz Reçete ile satılır.,VEM İLAÇ SAN. VE TİC. ANONİM ŞİRKETİ,8699844693459,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,"PRIMEFLEKS %10 DEKSTROZ IV INFUZYONLUK COZELTI (150 ML, SETSIZ)","50,28",No,No,,DEKSTROZ,Beyaz Reçete ile satılır.,VEM İLAÇ SAN. VE TİC. ANONİM ŞİRKETİ,8699844693404,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,"PRIMEFLEKS %10 DEKSTROZ IV INFUZYONLUK COZELTI (250 ML, SETLI)","43,12",No,No,,DEKSTROZ,Beyaz Reçete ile satılır.,VEM İLAÇ SAN. VE TİC. ANONİM ŞİRKETİ,8699844693466,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
P,"PRIMEFLEKS %10 DEKSTROZ IV INFUZYONLUK COZELTI (250 ML, SETSIZ)","39,43",No,No,,DEKSTROZ,Beyaz Reçete ile satılır.,VEM İLAÇ SAN. VE TİC. ANONİM ŞİRKETİ,8699844693411,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
